29,0,0,-0.197761194,-0.082089552,-0.384328358,-0.205223881,-0.544776119,-0.298507463,-0.686567164,-0.347014925,-0.23880597,-0.52238806,-0.317164179,-0.712686567,-0.361940299,-0.824626866,-0.399253731,-0.925373134,-0.104477612,-0.548507463,-0.141791045,-0.764925373,-0.164179104,-0.891791045,-0.186567164,-1,0.026119403,-0.52238806,0.052238806,-0.720149254,0.074626866,-0.847014925,0.089552239,-0.962686567,0.145522388,-0.455223881,0.246268657,-0.585820896,0.313432836,-0.682835821,0.369402985,-0.776119403
29,0,0,-0.2,-0.081481481,-0.392592593,-0.207407407,-0.551851852,-0.303703704,-0.688888889,-0.355555556,-0.237037037,-0.514814815,-0.322222222,-0.707407407,-0.37037037,-0.822222222,-0.407407407,-0.925925926,-0.107407407,-0.544444444,-0.144444444,-0.759259259,-0.174074074,-0.888888889,-0.196296296,-1,0.025925926,-0.522222222,0.059259259,-0.718518519,0.074074074,-0.844444444,0.081481481,-0.959259259,0.148148148,-0.462962963,0.244444444,-0.581481481,0.307407407,-0.674074074,0.359259259,-0.766666667
29,0,0,-0.192592593,-0.085185185,-0.381481481,-0.214814815,-0.540740741,-0.307407407,-0.677777778,-0.355555556,-0.22962963,-0.518518519,-0.311111111,-0.714814815,-0.355555556,-0.82962963,-0.388888889,-0.933333333,-0.096296296,-0.548148148,-0.12962963,-0.762962963,-0.155555556,-0.892592593,-0.177777778,-1,0.037037037,-0.525925926,0.07037037,-0.718518519,0.088888889,-0.844444444,0.1,-0.955555556,0.159259259,-0.462962963,0.262962963,-0.585185185,0.325925926,-0.677777778,0.381481481,-0.766666667
29,0,0,-0.191011236,-0.078651685,-0.382022472,-0.202247191,-0.543071161,-0.303370787,-0.674157303,-0.36329588,-0.232209738,-0.520599251,-0.310861423,-0.707865169,-0.352059925,-0.823970037,-0.378277154,-0.921348315,-0.097378277,-0.546816479,-0.134831461,-0.760299625,-0.157303371,-0.891385768,-0.168539326,-1,0.029962547,-0.520599251,0.059925094,-0.715355805,0.082397004,-0.842696629,0.097378277,-0.95505618,0.153558052,-0.460674157,0.243445693,-0.588014981,0.307116105,-0.677902622,0.359550562,-0.767790262
29,0,0,-0.189393939,-0.083333333,-0.378787879,-0.204545455,-0.541666667,-0.303030303,-0.678030303,-0.363636364,-0.215909091,-0.518939394,-0.295454545,-0.708333333,-0.340909091,-0.825757576,-0.371212121,-0.928030303,-0.087121212,-0.545454545,-0.121212121,-0.761363636,-0.147727273,-0.890151515,-0.159090909,-1,0.041666667,-0.522727273,0.071969697,-0.715909091,0.087121212,-0.840909091,0.098484848,-0.950757576,0.166666667,-0.462121212,0.257575758,-0.583333333,0.321969697,-0.678030303,0.371212121,-0.768939394
29,0,0,-0.192307692,-0.069230769,-0.384615385,-0.196153846,-0.542307692,-0.296153846,-0.676923077,-0.353846154,-0.234615385,-0.515384615,-0.311538462,-0.707692308,-0.35,-0.823076923,-0.376923077,-0.923076923,-0.103846154,-0.546153846,-0.142307692,-0.761538462,-0.161538462,-0.892307692,-0.176923077,-1,0.023076923,-0.523076923,0.042307692,-0.719230769,0.053846154,-0.846153846,0.061538462,-0.961538462,0.15,-0.465384615,0.238461538,-0.592307692,0.296153846,-0.680769231,0.35,-0.765384615
29,0,0,-0.189922481,-0.07751938,-0.379844961,-0.197674419,-0.53875969,-0.298449612,-0.674418605,-0.364341085,-0.220930233,-0.515503876,-0.298449612,-0.709302326,-0.341085271,-0.829457364,-0.372093023,-0.934108527,-0.089147287,-0.546511628,-0.124031008,-0.759689922,-0.147286822,-0.891472868,-0.162790698,-1,0.03875969,-0.527131783,0.054263566,-0.713178295,0.065891473,-0.837209302,0.069767442,-0.949612403,0.162790698,-0.468992248,0.248062016,-0.596899225,0.302325581,-0.682170543,0.348837209,-0.76744186
29,0,0,-0.192156863,-0.078431373,-0.37254902,-0.203921569,-0.525490196,-0.309803922,-0.654901961,-0.376470588,-0.211764706,-0.517647059,-0.282352941,-0.705882353,-0.321568627,-0.819607843,-0.345098039,-0.921568627,-0.08627451,-0.545098039,-0.121568627,-0.760784314,-0.141176471,-0.890196078,-0.156862745,-1,0.039215686,-0.521568627,0.054901961,-0.709803922,0.066666667,-0.835294118,0.074509804,-0.949019608,0.156862745,-0.458823529,0.239215686,-0.588235294,0.294117647,-0.674509804,0.341176471,-0.756862745
29,0,0,-0.188,-0.08,-0.368,-0.208,-0.524,-0.312,-0.656,-0.384,-0.2,-0.52,-0.276,-0.716,-0.32,-0.832,-0.348,-0.936,-0.072,-0.548,-0.112,-0.76,-0.132,-0.888,-0.144,-1,0.052,-0.528,0.068,-0.716,0.08,-0.836,0.08,-0.948,0.168,-0.468,0.256,-0.596,0.312,-0.676,0.356,-0.76
29,0,0,-0.190283401,-0.08097166,-0.36437247,-0.206477733,-0.502024291,-0.315789474,-0.627530364,-0.384615385,-0.194331984,-0.51417004,-0.255060729,-0.708502024,-0.291497976,-0.825910931,-0.315789474,-0.927125506,-0.068825911,-0.534412955,-0.097165992,-0.753036437,-0.117408907,-0.886639676,-0.129554656,-1,0.052631579,-0.506072874,0.072874494,-0.696356275,0.089068826,-0.817813765,0.097165992,-0.927125506,0.170040486,-0.44534413,0.251012146,-0.570850202,0.307692308,-0.655870445,0.356275304,-0.736842105
29,0,0,-0.190677966,-0.080508475,-0.368644068,-0.203389831,-0.508474576,-0.31779661,-0.63559322,-0.38559322,-0.194915254,-0.508474576,-0.258474576,-0.711864407,-0.296610169,-0.830508475,-0.31779661,-0.93220339,-0.063559322,-0.533898305,-0.093220339,-0.754237288,-0.110169492,-0.889830508,-0.118644068,-1,0.059322034,-0.504237288,0.080508475,-0.699152542,0.093220339,-0.822033898,0.097457627,-0.93220339,0.177966102,-0.440677966,0.254237288,-0.56779661,0.309322034,-0.652542373,0.351694915,-0.737288136
29,0,0,-0.190677966,-0.076271186,-0.368644068,-0.203389831,-0.508474576,-0.309322034,-0.63559322,-0.381355932,-0.199152542,-0.512711864,-0.266949153,-0.711864407,-0.305084746,-0.834745763,-0.330508475,-0.936440678,-0.076271186,-0.538135593,-0.105932203,-0.754237288,-0.127118644,-0.88559322,-0.139830508,-1,0.046610169,-0.512711864,0.063559322,-0.703389831,0.076271186,-0.826271186,0.084745763,-0.93220339,0.165254237,-0.449152542,0.245762712,-0.576271186,0.300847458,-0.661016949,0.343220339,-0.741525424
29,0,0,-0.197478992,-0.079831933,-0.361344538,-0.210084034,-0.504201681,-0.31092437,-0.634453782,-0.378151261,-0.197478992,-0.521008403,-0.260504202,-0.718487395,-0.294117647,-0.840336134,-0.319327731,-0.941176471,-0.071428571,-0.542016807,-0.100840336,-0.756302521,-0.121848739,-0.890756303,-0.134453782,-1,0.050420168,-0.512605042,0.067226891,-0.705882353,0.075630252,-0.827731092,0.084033613,-0.93697479,0.163865546,-0.441176471,0.239495798,-0.567226891,0.289915966,-0.651260504,0.336134454,-0.735294118
29,0,0,-0.193133047,-0.081545064,-0.356223176,-0.197424893,-0.489270386,-0.291845494,-0.618025751,-0.35193133,-0.180257511,-0.506437768,-0.244635193,-0.708154506,-0.283261803,-0.82832618,-0.313304721,-0.935622318,-0.055793991,-0.527896996,-0.081545064,-0.751072961,-0.098712446,-0.888412017,-0.107296137,-1,0.068669528,-0.497854077,0.08583691,-0.682403433,0.103004292,-0.806866953,0.111587983,-0.918454936,0.180257511,-0.429184549,0.25751073,-0.549356223,0.313304721,-0.626609442,0.364806867,-0.703862661
29,0,0,-0.183406114,-0.087336245,-0.349344978,-0.209606987,-0.489082969,-0.305676856,-0.620087336,-0.366812227,-0.187772926,-0.510917031,-0.253275109,-0.707423581,-0.296943231,-0.825327511,-0.323144105,-0.930131004,-0.065502183,-0.537117904,-0.091703057,-0.755458515,-0.109170306,-0.890829694,-0.11790393,-1,0.052401747,-0.510917031,0.07860262,-0.694323144,0.100436681,-0.812227074,0.109170306,-0.917030568,0.165938865,-0.445414847,0.244541485,-0.563318777,0.301310044,-0.641921397,0.349344978,-0.720524017
29,0,0,-0.171806167,-0.083700441,-0.334801762,-0.207048458,-0.471365639,-0.303964758,-0.59030837,-0.365638767,-0.176211454,-0.511013216,-0.242290749,-0.709251101,-0.286343612,-0.828193833,-0.31277533,-0.933920705,-0.057268722,-0.537444934,-0.083700441,-0.753303965,-0.101321586,-0.889867841,-0.105726872,-1,0.061674009,-0.511013216,0.083700441,-0.696035242,0.101321586,-0.814977974,0.114537445,-0.916299559,0.176211454,-0.444933921,0.251101322,-0.568281938,0.308370044,-0.647577093,0.36123348,-0.726872247
29,0,0,-0.174107143,-0.075892857,-0.330357143,-0.200892857,-0.464285714,-0.303571429,-0.584821429,-0.370535714,-0.174107143,-0.508928571,-0.241071429,-0.705357143,-0.276785714,-0.825892857,-0.308035714,-0.933035714,-0.053571429,-0.535714286,-0.080357143,-0.754464286,-0.09375,-0.888392857,-0.102678571,-1,0.066964286,-0.508928571,0.084821429,-0.691964286,0.107142857,-0.808035714,0.120535714,-0.915178571,0.178571429,-0.441964286,0.254464286,-0.566964286,0.3125,-0.642857143,0.361607143,-0.714285714
29,0,0,-0.174107143,-0.080357143,-0.330357143,-0.209821429,-0.464285714,-0.308035714,-0.580357143,-0.375,-0.178571429,-0.513392857,-0.241071429,-0.709821429,-0.28125,-0.825892857,-0.308035714,-0.933035714,-0.058035714,-0.535714286,-0.080357143,-0.75,-0.09375,-0.888392857,-0.102678571,-1,0.0625,-0.508928571,0.084821429,-0.6875,0.102678571,-0.808035714,0.120535714,-0.910714286,0.174107143,-0.441964286,0.25,-0.566964286,0.308035714,-0.642857143,0.357142857,-0.71875
29,0,0,-0.176744186,-0.088372093,-0.334883721,-0.218604651,-0.460465116,-0.325581395,-0.581395349,-0.390697674,-0.172093023,-0.520930233,-0.23255814,-0.720930233,-0.274418605,-0.837209302,-0.302325581,-0.944186047,-0.051162791,-0.539534884,-0.074418605,-0.758139535,-0.088372093,-0.888372093,-0.093023256,-1,0.069767442,-0.506976744,0.093023256,-0.693023256,0.11627907,-0.809302326,0.130232558,-0.906976744,0.181395349,-0.441860465,0.255813953,-0.562790698,0.311627907,-0.646511628,0.36744186,-0.725581395
29,0,0,-0.174528302,-0.08490566,-0.325471698,-0.212264151,-0.448113208,-0.330188679,-0.566037736,-0.400943396,-0.174528302,-0.514150943,-0.240566038,-0.712264151,-0.283018868,-0.830188679,-0.311320755,-0.938679245,-0.056603774,-0.537735849,-0.080188679,-0.754716981,-0.094339623,-0.886792453,-0.099056604,-1,0.061320755,-0.509433962,0.080188679,-0.693396226,0.103773585,-0.811320755,0.122641509,-0.910377358,0.169811321,-0.443396226,0.245283019,-0.566037736,0.301886792,-0.641509434,0.353773585,-0.716981132
29,0,0,-0.169811321,-0.08490566,-0.320754717,-0.216981132,-0.443396226,-0.330188679,-0.556603774,-0.400943396,-0.169811321,-0.518867925,-0.240566038,-0.716981132,-0.278301887,-0.83490566,-0.301886792,-0.938679245,-0.051886792,-0.54245283,-0.075471698,-0.754716981,-0.089622642,-0.891509434,-0.094339623,-1,0.066037736,-0.514150943,0.08490566,-0.698113208,0.108490566,-0.811320755,0.122641509,-0.910377358,0.179245283,-0.448113208,0.25,-0.570754717,0.306603774,-0.646226415,0.353773585,-0.721698113
29,0,0,-0.169811321,-0.08490566,-0.320754717,-0.212264151,-0.433962264,-0.330188679,-0.547169811,-0.410377358,-0.169811321,-0.518867925,-0.231132075,-0.716981132,-0.268867925,-0.839622642,-0.297169811,-0.943396226,-0.051886792,-0.54245283,-0.075471698,-0.754716981,-0.089622642,-0.891509434,-0.094339623,-1,0.066037736,-0.509433962,0.089622642,-0.693396226,0.113207547,-0.811320755,0.127358491,-0.910377358,0.179245283,-0.443396226,0.259433962,-0.561320755,0.311320755,-0.641509434,0.358490566,-0.716981132
29,0,0,-0.165876777,-0.090047393,-0.312796209,-0.227488152,-0.426540284,-0.341232227,-0.530805687,-0.421800948,-0.156398104,-0.526066351,-0.213270142,-0.72985782,-0.246445498,-0.848341232,-0.265402844,-0.957345972,-0.033175355,-0.545023697,-0.052132701,-0.763033175,-0.056872038,-0.895734597,-0.061611374,-1,0.085308057,-0.511848341,0.118483412,-0.696682464,0.142180095,-0.81042654,0.161137441,-0.90521327,0.194312796,-0.436018957,0.28436019,-0.55450237,0.341232227,-0.630331754,0.393364929,-0.701421801
29,0,0,-0.161904762,-0.085714286,-0.30952381,-0.223809524,-0.423809524,-0.342857143,-0.528571429,-0.428571429,-0.152380952,-0.523809524,-0.20952381,-0.723809524,-0.238095238,-0.847619048,-0.257142857,-0.952380952,-0.028571429,-0.542857143,-0.042857143,-0.757142857,-0.047619048,-0.895238095,-0.047619048,-1,0.09047619,-0.50952381,0.119047619,-0.695238095,0.147619048,-0.80952381,0.171428571,-0.90952381,0.204761905,-0.438095238,0.285714286,-0.552380952,0.347619048,-0.623809524,0.404761905,-0.695238095
29,0,0,-0.166666667,-0.09047619,-0.314285714,-0.233333333,-0.423809524,-0.352380952,-0.523809524,-0.442857143,-0.152380952,-0.528571429,-0.204761905,-0.728571429,-0.233333333,-0.847619048,-0.257142857,-0.957142857,-0.028571429,-0.542857143,-0.042857143,-0.757142857,-0.047619048,-0.89047619,-0.047619048,-1,0.085714286,-0.50952381,0.119047619,-0.685714286,0.147619048,-0.8,0.166666667,-0.9,0.195238095,-0.433333333,0.280952381,-0.547619048,0.342857143,-0.619047619,0.4,-0.69047619
29,0,0,-0.162679426,-0.090909091,-0.306220096,-0.229665072,-0.416267943,-0.349282297,-0.511961722,-0.440191388,-0.14354067,-0.526315789,-0.196172249,-0.727272727,-0.224880383,-0.846889952,-0.23923445,-0.95215311,-0.019138756,-0.540669856,-0.028708134,-0.76076555,-0.033492823,-0.894736842,-0.028708134,-1,0.09569378,-0.502392344,0.129186603,-0.693779904,0.162679426,-0.80861244,0.181818182,-0.913875598,0.205741627,-0.43062201,0.296650718,-0.550239234,0.358851675,-0.622009569,0.411483254,-0.688995215
29,0,0,-0.158653846,-0.086538462,-0.307692308,-0.225961538,-0.408653846,-0.346153846,-0.509615385,-0.432692308,-0.149038462,-0.524038462,-0.197115385,-0.725961538,-0.230769231,-0.846153846,-0.25,-0.947115385,-0.024038462,-0.538461538,-0.038461538,-0.754807692,-0.043269231,-0.889423077,-0.043269231,-1,0.091346154,-0.504807692,0.120192308,-0.682692308,0.149038462,-0.798076923,0.173076923,-0.903846154,0.201923077,-0.427884615,0.288461538,-0.548076923,0.350961538,-0.615384615,0.403846154,-0.682692308
29,0,0,-0.164251208,-0.086956522,-0.309178744,-0.22705314,-0.415458937,-0.347826087,-0.512077295,-0.444444444,-0.154589372,-0.516908213,-0.207729469,-0.719806763,-0.236714976,-0.84057971,-0.251207729,-0.946859903,-0.028985507,-0.536231884,-0.043478261,-0.753623188,-0.043478261,-0.888888889,-0.043478261,-1,0.09178744,-0.502415459,0.120772947,-0.685990338,0.149758454,-0.801932367,0.173913043,-0.903381643,0.202898551,-0.429951691,0.285024155,-0.550724638,0.347826087,-0.618357488,0.400966184,-0.685990338
29,0,0,-0.165048544,-0.087378641,-0.305825243,-0.223300971,-0.402912621,-0.349514563,-0.504854369,-0.436893204,-0.140776699,-0.519417476,-0.194174757,-0.723300971,-0.223300971,-0.844660194,-0.242718447,-0.951456311,-0.014563107,-0.538834951,-0.029126214,-0.752427184,-0.029126214,-0.888349515,-0.029126214,-1,0.101941748,-0.5,0.131067961,-0.684466019,0.160194175,-0.796116505,0.184466019,-0.893203883,0.208737864,-0.427184466,0.300970874,-0.538834951,0.36407767,-0.606796117,0.417475728,-0.674757282
29,0,0,-0.161764706,-0.088235294,-0.299019608,-0.225490196,-0.397058824,-0.348039216,-0.495098039,-0.43627451,-0.137254902,-0.519607843,-0.181372549,-0.720588235,-0.205882353,-0.843137255,-0.220588235,-0.950980392,-0.004901961,-0.529411765,-0.009803922,-0.754901961,-0.009803922,-0.892156863,-0.004901961,-1,0.112745098,-0.490196078,0.147058824,-0.676470588,0.176470588,-0.794117647,0.200980392,-0.897058824,0.215686275,-0.411764706,0.308823529,-0.524509804,0.37745098,-0.593137255,0.43627451,-0.661764706
29,0,0,-0.156862745,-0.093137255,-0.289215686,-0.235294118,-0.387254902,-0.357843137,-0.485294118,-0.450980392,-0.12745098,-0.524509804,-0.171568627,-0.725490196,-0.200980392,-0.848039216,-0.215686275,-0.955882353,0,-0.534313725,0,-0.75,0,-0.887254902,0.009803922,-1,0.112745098,-0.495098039,0.156862745,-0.671568627,0.191176471,-0.784313725,0.215686275,-0.887254902,0.215686275,-0.416666667,0.318627451,-0.519607843,0.387254902,-0.583333333,0.446078431,-0.651960784
29,0,0,-0.161764706,-0.093137255,-0.294117647,-0.240196078,-0.392156863,-0.367647059,-0.485294118,-0.465686275,-0.12745098,-0.524509804,-0.171568627,-0.730392157,-0.191176471,-0.852941176,-0.200980392,-0.955882353,0,-0.534313725,0,-0.754901961,0,-0.887254902,0.009803922,-1,0.117647059,-0.495098039,0.161764706,-0.681372549,0.196078431,-0.794117647,0.225490196,-0.892156863,0.225490196,-0.416666667,0.323529412,-0.519607843,0.392156863,-0.583333333,0.455882353,-0.651960784
29,0,0,-0.154589372,-0.106280193,-0.285024155,-0.246376812,-0.371980676,-0.371980676,-0.45410628,-0.468599034,-0.111111111,-0.536231884,-0.154589372,-0.743961353,-0.173913043,-0.8647343,-0.183574879,-0.971014493,0.014492754,-0.541062802,0.019323671,-0.758454106,0.028985507,-0.893719807,0.038647343,-1,0.130434783,-0.497584541,0.183574879,-0.676328502,0.217391304,-0.787439614,0.251207729,-0.879227053,0.236714976,-0.410628019,0.338164251,-0.512077295,0.405797101,-0.574879227,0.473429952,-0.637681159
